specObjID,ra,dec,redshift,zErr,class,subClass,u,g,r,i,z,plate,mjd,fiberID
9.84E+18,26.546264,3.2073719,0.7426648,0.000217545,QSO,BROADLINE,21.68684,21.3706,21.27175,21.31348,20.7353,8739,57645,210
1.34E+18,135.01691,4.0519089,0.7426926,0.000143216,QSO,BROADLINE,18.89638,18.59388,18.56343,18.60025,18.5717,1192,52649,300
4.45E+18,228.00627,20.225445,0.7428297,0.000174744,QSO,,20.69294,20.33985,20.29263,20.19409,19.80934,3956,55656,200
9.07E+18,251.73186,48.659819,0.7428334,7.87E-05,QSO,,21.74998,21.59799,21.4574,21.35692,21.03931,8054,57194,359
7.57E+18,233.88261,50.233997,0.7428724,6.57E-05,QSO,BROADLINE,20.53226,20.09796,19.9268,19.91053,19.84948,6722,56431,302
6.18E+18,227.7961,8.0235915,0.7429001,0.000135296,QSO,BROADLINE,21.09681,20.46957,20.40091,20.36887,19.89012,5487,55982,310
5.45E+18,198.61562,6.3041572,0.7430313,9.28E-05,QSO,,21.99661,21.19972,21.04516,20.85531,20.57915,4840,55690,620
1.28E+19,137.31655,28.421376,0.7430553,0.000222481,QSO,,24.63465,23.36399,20.70425,20.02036,20.79786,11344,58438,318
7.91E+18,212.97256,52.446494,0.7433022,6.28E-05,QSO,BROADLINE,20.79063,20.08075,19.65973,19.5112,19.04645,7027,56448,113
9.08E+18,245.29528,54.052343,0.7433457,0.000151402,QSO,BROADLINE,19.85107,19.51142,19.45033,19.44677,19.27681,8061,58253,529
1.18E+19,135.01553,29.305448,0.7436197,5.95E-05,GALAXY,,22.80412,22.2972,22.14267,21.7245,21.60141,10437,58135,180
9.98E+18,144.78129,37.944468,0.7439888,0.000221072,QSO,,21.4464,21.07758,20.94859,20.60171,20.28662,8863,57724,788
1.21E+19,253.75478,37.662594,0.74399,0.000100689,QSO,,21.48274,21.33191,21.08195,20.58544,20.51087,10720,58250,187
1.21E+19,245.68358,35.322475,0.744168,0.000134901,QSO,BROADLINE,20.58117,20.28302,20.22725,19.97873,19.96456,10727,58197,936
9.99E+18,177.59767,38.054317,0.7443031,0.000238494,GALAXY,,23.61433,23.4499,21.94778,20.73269,19.85907,8872,57422,667
7.56E+18,237.30758,53.478217,0.7444311,0.000144424,QSO,BROADLINE,20.1907,19.77862,19.71832,19.61007,19.47671,6715,56449,874
7.22E+18,172.73169,25.120605,0.7444586,5.22E-05,QSO,BROADLINE,20.96845,20.33883,20.28108,20.3337,19.94884,6415,56310,524
9.32E+18,118.24962,43.299692,0.7445409,0.000202392,GALAXY,,23.98336,23.78279,21.41485,20.03292,19.35319,8276,57067,97
7.22E+18,176.76938,23.997186,0.7445451,0.000168775,QSO,BROADLINE,21.98773,21.31469,20.99567,20.77197,20.21288,6416,56312,172
1.18E+19,135.56486,29.351461,0.7446653,0.000192317,GALAXY,,23.38945,22.22053,21.57767,20.96382,20.07963,10437,58135,95
9.83E+18,34.50055,5.3448074,0.7446964,0.000244981,QSO,BROADLINE,20.05466,19.57985,19.42859,19.24012,19.13477,8734,57642,966
9.98E+18,182.16568,36.638471,0.7447826,0.000156109,QSO,,21.8205,21.33556,21.15491,21.20101,20.63791,8864,57428,12
7.56E+18,233.3503,54.113407,0.7448241,8.53E-05,QSO,,21.48996,20.95734,20.80722,20.67382,20.46289,6714,56447,868
6.46E+17,153.86388,3.5590853,0.7448707,0.000260299,QSO,BROADLINE,20.45335,20.1179,20.06495,20.09604,19.86483,574,52355,134
7.56E+18,240.58545,52.179274,0.7448913,9.15E-05,QSO,,21.08304,20.93629,20.78907,20.78945,20.41933,6716,56401,871
1.24E+19,10.419081,12.485975,0.7450045,0.000307594,QSO,BROADLINE,21.83196,21.41058,21.52265,21.23777,21.07941,11042,58462,460
5.07E+18,128.97974,12.578612,0.7451751,0.000193802,QSO,BROADLINE,22.32729,21.53039,21.34749,21.36375,20.73626,4507,55564,820
8.54E+18,336.4948,21.821574,0.7451783,0.000196585,QSO,,22.37365,21.8754,21.33706,20.90196,20.59967,7582,56960,672
5.04E+18,130.36119,22.513091,0.7452232,0.00019036,QSO,BROADLINE,21.29793,20.75624,20.73584,20.7756,20.57035,4472,55893,815
5.84E+18,251.57287,39.603638,0.7452954,0.000230769,GALAXY,,24.9303,22.86402,21.14987,19.69241,19.18769,5187,56074,523
1.24E+19,25.068424,15.330497,0.7453462,7.62E-05,QSO,BROADLINE,19.64126,19.37629,19.31096,19.3065,19.10041,11051,58510,247
9.33E+18,144.20764,42.868247,0.745867,0.000386173,GALAXY,,23.51853,23.9988,21.7424,20.60394,19.65416,8285,57048,403
5.14E+18,153.41647,35.49422,0.7460905,0.000143286,QSO,BROADLINE,20.63702,20.20644,20.0979,20.06556,20.06824,4568,55600,302
1.17E+19,142.70423,31.281754,0.7463713,9.05E-05,GALAXY,,25.30068,22.40754,22.31991,21.84022,21.04197,10429,58145,435
9.57E+18,215.01223,41.975123,0.7464523,0.000115002,QSO,BROADLINE,21.07392,20.83636,20.6363,20.487,20.20422,8504,57518,844
7.91E+18,215.39135,53.046017,0.746469,0.000428991,QSO,,22.5415,21.67083,21.51542,21.30812,20.81499,7028,56449,933
1.21E+19,252.15132,39.146811,0.7465494,0.000356288,GALAXY,,23.34035,23.8789,21.63187,20.44185,19.80361,10720,58250,595
8.64E+18,13.010098,26.381352,0.7465858,0.000165014,QSO,BROADLINE,22.16011,21.86045,21.24178,20.64348,21.12385,7673,57329,984
1.21E+19,252.66013,37.844722,0.746603,0.000205338,GALAXY,,23.93818,23.51861,21.86405,20.36782,19.68744,10720,58250,347
8.34E+18,177.68729,47.551004,0.7466764,0.000198137,QSO,,24.93744,22.00305,21.32084,20.58532,20.33536,7404,56776,589
7.21E+18,170.76386,26.865006,0.7467272,0.000254761,QSO,BROADLINE,22.0453,21.40204,21.20523,21.09765,20.87061,6408,56329,103
1.31E+19,256.10748,31.010586,0.7468445,0.0002883,GALAXY,,24.52755,24.50845,21.83033,20.47795,19.74422,11653,58526,699
1.21E+19,251.9834,39.08251,0.7469262,0.000217379,GALAXY,,24.80686,25.10001,21.57985,20.15024,19.41684,10720,58250,549
9.33E+18,144.31512,43.214366,0.7472564,0.000247511,GALAXY,,24.81161,24.14949,21.56495,20.27527,19.59348,8285,57048,389
1.15E+19,143.59497,33.600704,0.7473959,0.000225981,GALAXY,,26.22178,22.82861,21.61296,20.39545,19.49409,10227,58224,929
1.21E+19,251.89448,38.152745,0.7476166,0.000294562,GALAXY,,24.47492,23.38831,21.69007,20.5376,19.85638,10720,58250,579
9.33E+18,137.84823,42.91921,0.7477667,0.000271772,GALAXY,,22.04913,21.90457,21.0545,19.997,19.31458,8283,57064,455
1.17E+19,143.2729,30.773593,0.7477923,0.00018494,GALAXY,,22.81492,22.10459,21.46048,20.84568,20.08005,10429,58145,339
9.94E+17,184.90322,52.142556,0.7481108,0.001042934,QSO,BROADLINE,19.56752,19.06326,18.95376,18.8284,18.68706,883,52430,23
9.84E+18,32.275521,3.7571373,0.7481863,7.80E-05,QSO,BROADLINE,20.34465,19.84468,19.80285,19.88883,19.67325,8736,57400,69
9.33E+18,144.17418,43.186986,0.7481925,0.00030645,GALAXY,,25.70787,24.05774,22.03032,20.63569,19.94772,8285,57048,387
5.49E+18,145.83524,5.9884123,0.748261,0.000178199,GALAXY,,24.84041,24.23852,20.87677,19.57985,18.94113,4872,55944,139
4.80E+18,35.670589,1.4950436,0.7483713,0.000144907,QSO,,22.18063,21.42028,21.42154,21.31094,21.00136,4265,55505,352
8.60E+18,328.50163,27.968881,0.7483788,9.52E-05,QSO,BROADLINE,21.25629,20.8057,20.60613,20.71356,20.41592,7642,57651,86
1.17E+19,142.24678,31.439618,0.7484949,0.000232558,QSO,,22.60301,22.18704,21.59833,21.12658,20.61581,10429,58145,514
9.32E+18,120.58947,44.659286,0.7485282,9.72E-05,QSO,BROADLINE,21.21941,20.73766,20.32232,20.15942,19.92737,8277,57073,793
1.18E+19,134.75709,29.219633,0.7485459,5.66E-05,GALAXY,,22.82532,22.51247,21.70308,21.06284,21.11717,10437,58135,279
1.31E+19,339.19195,30.380673,0.7485806,0.000327112,QSO,,21.57923,21.33013,21.05997,20.98164,21.06422,11633,58463,729
7.84E+18,191.09006,68.003609,0.7486001,0.000235752,QSO,BROADLINE,21.28674,20.66921,20.59952,20.86258,20.3572,6964,56748,506
7.35E+18,11.536644,30.50161,0.7486745,0.00039854,QSO,BROADLINE,22.15428,21.19278,20.90323,20.84245,20.67055,6529,56535,128
5.33E+18,169.88172,2.1248472,0.7487307,6.37E-05,QSO,,23.04711,21.928,20.78071,19.90347,19.15453,4731,55656,157
9.99E+18,177.2758,37.395642,0.7488318,0.000456958,GALAXY,,24.00637,23.6667,22.48942,20.85832,19.81692,8872,57422,649
9.98E+18,180.77741,37.041761,0.7488931,0.000188056,QSO,,22.03868,21.61347,21.20492,20.82258,20.65685,8864,57428,815
1.15E+19,181.36462,35.14855,0.7489176,0.000260312,QSO,,21.32754,20.95883,20.87597,20.65497,20.70323,10245,58161,638
5.50E+18,234.70105,5.4966601,0.748922,0.000262347,GALAXY,,22.15662,21.99944,20.53038,19.45408,18.82807,4881,55733,445
7.46E+18,205.49068,43.633141,0.7489256,0.00012434,QSO,BROADLINE,20.05906,19.79586,19.68082,19.56309,19.39332,6626,56330,792
9.33E+18,138.47873,43.802251,0.7491313,0.00035927,QSO,BROADLINE,21.13846,20.82253,20.76125,20.37916,20.39654,8283,57064,356
1.21E+19,252.65713,37.812366,0.7494645,0.000196994,GALAXY,,24.96423,23.38178,21.6424,20.52518,19.66633,10720,58250,349
9.32E+18,118.47018,43.923879,0.7495813,0.000279256,GALAXY,,23.81094,23.34832,22.01369,20.51487,19.71574,8276,57067,89
1.08E+19,129.45676,27.457636,0.7496353,1.370549,QSO,,22.99237,22.57041,21.43505,21.12421,20.59835,9611,58136,304
4.32E+18,173.85642,-0.70261483,0.7497076,0.000400848,QSO,BROADLINE,23.55384,22.47026,22.3065,21.72693,20.74166,3840,55574,128
9.83E+18,42.707575,4.6802621,0.7498894,0.000144898,QSO,BROADLINE,21.65779,20.98336,20.72557,20.4562,19.97711,8729,57399,831
1.70E+18,31.057538,0.974729,0.7498938,0.000282892,QSO,,21.97086,21.1819,21.08265,21.12372,20.41603,1506,53003,370
9.99E+18,178.90374,36.303033,0.749927,0.000256487,QSO,BROADLINE,20.73095,20.3078,20.25064,20.24068,20.1941,8872,57422,14
2.73E+18,122.40287,9.1314126,0.7502913,0.00025807,QSO,BROADLINE,18.99766,18.64165,18.69647,18.75185,18.62866,2421,54153,253
7.22E+18,177.63066,26.913222,0.7504144,0.000188875,QSO,BROADLINE,20.4056,19.98743,20.06852,20.04623,19.71358,6411,56331,700
6.49E+17,158.25597,5.480383,0.7504413,0.000222378,QSO,BROADLINE,19.7021,19.16289,19.14473,19.18256,18.99726,576,52325,575
1.17E+19,142.42846,30.760647,0.7505733,0.00015276,GALAXY,,22.9696,22.74149,21.8646,21.14222,20.22464,10429,58145,481
1.18E+18,235.39601,43.078945,0.7505894,0.000204095,QSO,BROADLINE,20.2878,19.90899,19.90027,20.02962,19.77242,1052,52466,79
1.18E+19,134.70028,29.177327,0.7506292,0.000101624,GALAXY,,23.7806,23.03879,22.16838,21.47047,21.32171,10437,58135,261
8.84E+18,358.26745,-2.6016731,0.7507508,0.000375965,QSO,,22.03051,22.04921,21.77147,21.57854,21.05413,7851,56932,168
6.12E+18,204.75165,14.45691,0.7508067,0.000303869,QSO,,22.31077,21.46191,21.78443,21.67249,21.17199,5436,56015,156
1.24E+19,11.81074,15.793285,0.7512206,0.000353953,GALAXY,,24.75209,24.18641,22.39265,21.017,19.78358,11040,58456,101
6.88E+18,4.6672058,17.783419,0.7514716,0.000117717,QSO,BROADLINE,20.57162,19.99206,19.87753,19.81596,19.46584,6111,56270,20
9.33E+18,144.23496,42.854546,0.7515369,0.000278611,GALAXY,,24.98996,23.69085,21.53243,20.39829,19.59622,8285,57048,411
6.52E+18,147.46943,26.502967,0.7516076,0.000179465,QSO,BROADLINE,21.65901,21.11671,21.09878,20.88775,20.35792,5794,56282,384
8.26E+18,215.20534,52.181473,0.7516415,0.00013309,QSO,BROADLINE,21.54935,21.02316,20.87728,20.72791,20.43402,7339,56799,95
1.28E+19,331.39213,3.4168295,0.7516589,0.00021771,QSO,,21.80337,20.98853,20.95753,21.08302,20.76014,11336,58429,197
6.53E+18,150.08744,29.136863,0.7517728,0.000139923,QSO,BROADLINE,21.66724,20.85326,20.38817,20.15474,19.61763,5800,56279,130
1.41E+19,130.73728,-0.45252536,0.7521039,0.000184947,QSO,,21.68471,20.90455,20.77694,20.47157,20.21421,12525,58932,159
1.21E+19,253.39417,39.153707,0.7523983,0.000138123,QSO,BROADLINE,21.49436,21.00762,20.86868,20.50509,20.2622,10720,58250,825
1.04E+19,321.54446,-1.2984297,0.7524083,0.000442311,QSO,,26.28302,23.08885,21.97513,20.91235,20.69303,9222,57680,271
9.33E+18,143.96239,43.039015,0.7524896,0.000252717,GALAXY,,23.56669,23.76343,21.42456,20.36305,19.57695,8285,57048,405
1.31E+19,256.25812,31.46657,0.7527058,0.000469842,GALAXY,,24.59811,23.20069,21.79696,20.56728,19.90532,11653,58526,727
9.84E+18,30.264742,4.4731288,0.7527678,0.000229556,QSO,,20.86502,20.53549,20.39363,20.29527,19.93562,8736,57400,564
1.15E+19,143.84237,33.603592,0.7528185,0.000246874,QSO,BROADLINE,21.68055,21.51216,21.54519,21.17448,20.6655,10227,58224,970
7.22E+18,169.00032,26.483356,0.7528919,0.000152898,QSO,BROADLINE,21.10278,20.8657,20.71175,20.70278,20.65139,6413,56336,873
7.22E+18,177.36079,24.109862,0.7529385,0.000366156,QSO,BROADLINE,21.68528,21.23599,21.06464,21.04511,20.72136,6416,56312,56
9.83E+18,38.994818,3.1408347,0.7529595,0.000161892,QSO,BROADLINE,22.26325,21.22427,20.92534,20.69384,20.29497,8731,57416,41
6.18E+18,230.83361,13.51627,0.7529703,6.27E-05,QSO,BROADLINE,20.4645,19.99015,19.77561,19.74296,19.41155,5491,56034,164
9.99E+18,176.5248,37.4458,0.7530811,0.000126274,GALAXY,,23.58372,22.61587,21.74657,20.62305,19.93758,8872,57422,531
1.15E+19,129.72439,32.655899,0.7531129,0.000485595,QSO,,21.9205,21.74475,21.447,21.29742,20.71944,10234,58153,70
4.80E+18,35.695563,1.5279483,0.7531939,0.000133487,QSO,BROADLINE,20.07838,19.49764,19.36494,19.32697,19.21244,4265,55505,348
1.21E+19,253.67909,36.681624,0.7532611,4.475919,QSO,,21.64824,21.14779,21.06026,20.62853,20.65499,10720,58250,168
5.81E+18,132.41982,45.133144,0.7535334,8.68E-05,QSO,BROADLINE,21.00291,20.3481,20.23001,20.35739,19.81072,5163,55889,10
9.98E+18,145.31279,36.704425,0.7535818,0.000233564,GALAXY,,25.78176,23.80709,21.80254,20.54908,19.63349,8863,57724,95
1.21E+19,252.26302,38.347337,0.753655,0.000281841,QSO,BROADLINE,20.78306,20.77334,20.59741,20.66593,20.18666,10720,58250,614
7.22E+18,176.69933,24.026073,0.7536815,0.000166524,QSO,,21.30767,20.9102,20.85882,20.85563,20.78514,6416,56312,214
9.98E+18,180.30556,37.80884,0.7536999,0.000249089,QSO,,25.15726,24.39181,22.73841,20.37292,18.59496,8864,57428,709
1.41E+19,130.57873,-0.85864863,0.7537199,0.000368675,QSO,,21.68991,21.25028,21.05241,20.621,20.37629,12525,58932,209
1.41E+19,130.63878,0.056919355,0.7537718,0.000388132,QSO,BROADLINE,22.0347,21.12948,21.01376,20.72664,20.24102,12525,58932,846
5.33E+18,169.26109,2.1651527,0.754081,0.000215048,QSO,BROADLINE,21.88362,21.27811,21.27486,20.97801,20.3935,4731,55656,290
9.32E+18,117.21998,43.883069,0.7541611,0.000178726,QSO,,22.0759,21.97662,21.88313,21.33057,21.45664,8276,57067,280
9.35E+18,154.36048,42.608563,0.7542217,0.000270163,QSO,,22.17142,21.16258,20.67154,20.47497,19.94565,8302,57389,946
9.33E+18,138.13736,43.681044,0.7545627,0.000575212,GALAXY,,22.67138,24.59904,22.13965,20.65056,19.90916,8283,57064,395
1.41E+19,136.94449,1.774519,0.7546891,0.000162168,QSO,BROADLINE,20.80148,20.17501,20.294,20.24476,19.74302,12544,58928,559
1.28E+19,137.63265,27.366023,0.7547399,0.00014859,QSO,BROADLINE,21.76385,21.217,20.93011,20.70774,20.34891,11344,58438,248
6.53E+18,150.26679,29.842937,0.7548245,0.000343883,QSO,BROADLINE,22.02923,21.31969,21.35029,21.2589,20.71766,5800,56279,119
5.45E+18,200.81739,5.0232721,0.7549366,0.000112405,QSO,BROADLINE,20.78009,20.2215,19.95861,19.7478,19.55263,4839,55703,406
1.21E+19,248.7633,36.193091,0.7553278,0.00031634,QSO,,22.08318,21.59303,21.40309,21.06801,20.73886,10726,58199,255
1.15E+19,149.11539,34.37993,0.7554236,0.000417935,QSO,BROADLINE,21.07645,20.40235,20.1982,20.02769,19.85795,10230,58224,114
5.68E+18,334.54407,11.913382,0.7554977,8.95E-05,QSO,BROADLINE,21.0748,20.48347,20.41684,20.32955,20.04331,5047,55833,798
1.17E+19,143.34196,30.832915,0.7556026,4.46E-05,GALAXY,,23.01836,22.66892,22.77036,21.68519,21.22515,10429,58145,304
9.32E+18,129.95068,42.624168,0.7556477,0.000206216,QSO,,22.14525,21.69514,21.28126,21.0488,20.54182,8280,57061,204
9.99E+18,176.38125,37.157739,0.7557362,0.000258847,GALAXY,,25.19729,23.92199,21.67292,20.67715,19.83825,8872,57422,533
6.18E+18,230.82248,14.172231,0.7557388,5.56E-05,QSO,BROADLINE,20.63767,19.96157,19.90066,20.04202,19.51107,5491,56034,176
9.58E+18,210.38965,40.231397,0.7557938,0.000266636,QSO,,22.22209,22.30331,21.85364,21.67948,22.00227,8505,57834,422
1.15E+19,126.4325,32.634268,0.7559192,8.66E-05,QSO,,22.15831,21.77936,21.53374,21.08375,20.72793,10233,58130,141
6.52E+18,149.29529,33.661889,0.7560588,0.000187308,GALAXY,,26.15246,23.08915,21.05264,19.71142,18.80758,5793,56337,307
1.03E+19,344.5542,-0.50028501,0.7561087,0.000207291,QSO,,21.50798,21.20727,20.9636,20.75883,20.76516,9152,58041,740
1.08E+19,149.22059,16.011341,0.7561452,0.000286599,QSO,,22.98505,21.83845,21.35133,21.04425,21.09312,9584,57786,91
1.17E+19,144.16445,32.375281,0.7563035,0.000179014,GALAXY,,24.93838,24.2247,23.21565,22.03887,22.85686,10429,58145,865
9.33E+18,137.05577,44.081599,0.7563337,0.000176033,QSO,BROADLINE,19.90869,19.62364,19.57621,19.54872,19.41613,8283,57064,508
1.15E+19,141.57845,33.990075,0.7564533,0.000373329,GALAXY,,24.2846,22.77635,21.89974,20.66346,19.77582,10227,58224,557
7.91E+18,214.74507,52.53616,0.7565902,0.000303337,QSO,,21.72739,21.82407,21.77703,21.16852,20.45347,7028,56449,155
9.07E+18,250.55462,47.687181,0.7566115,0.000174455,QSO,BROADLINE,21.19632,20.7868,20.73798,20.66203,20.5903,8054,57194,443
9.99E+18,176.82242,37.697432,0.7566302,0.000113188,GALAXY,,23.04206,22.13893,21.29937,20.28649,19.60112,8872,57422,555
1.03E+19,358.5243,1.3181119,0.7567086,0.000124676,QSO,BROADLINE,21.02154,20.86306,20.73598,20.79586,20.45451,9178,58081,19
6.52E+18,149.37862,33.093778,0.7568012,0.000185315,GALAXY,,27.14605,23.03946,21.06042,19.66362,19.06532,5793,56337,329
1.21E+19,249.53361,35.526213,0.7568488,0.000265055,GALAXY,,25.80851,23.65518,22.08961,20.91401,19.94581,10726,58199,81
1.17E+19,142.57753,31.494107,0.7568633,0.000162651,GALAXY,,23.51198,22.15545,21.55359,21.62612,20.53838,10429,58145,577
1.15E+19,180.71038,35.28497,0.7569501,0.000210643,QSO,,22.06018,21.96818,21.57607,21.30513,21.74422,10245,58161,544
1.41E+19,128.89,-1.0066741,0.757992,0.000148927,QSO,,21.80464,21.32473,21.13286,21.04957,20.63647,12525,58932,485
1.41E+19,130.65173,1.2632495,0.7582554,9.77E-05,QSO,,24.76965,22.64379,22.07211,21.51768,20.793,12531,58932,467
1.17E+19,143.23865,32.407424,0.7583175,8.62E-05,GALAXY,,24.0324,23.41384,22.47115,22.67891,21.40551,10429,58145,665
5.14E+18,149.77466,43.071416,0.7584945,5.85E-05,QSO,BROADLINE,17.96921,17.53213,17.52784,17.62819,17.42907,4565,55591,728
1.17E+19,142.96283,32.408949,0.7585807,0.000250437,GALAXY,,22.47734,22.80436,22.04675,21.27955,20.68724,10429,58145,581
9.99E+18,177.06894,37.576817,0.7586949,1.60E-05,GALAXY,,21.87868,21.83001,21.78274,21.37343,20.91508,8872,57422,600
9.98E+18,181.98953,36.869107,0.7587597,0.000101141,QSO,BROADLINE,19.57945,19.344,19.243,19.33375,19.23068,8865,57426,518
9.07E+18,253.55276,47.752125,0.7588667,0.000659315,QSO,,24.08479,22.18847,21.77151,21.13471,20.70354,8054,57194,4
5.49E+18,229.05294,6.560969,0.7588782,0.00012234,QSO,BROADLINE,21.17871,20.61451,20.42315,20.43945,20.41051,4878,55710,152
1.15E+19,152.37681,32.655049,0.7591727,3.99E-05,QSO,BROADLINE,20.19351,19.92057,19.69117,19.77844,19.57277,10231,58171,446
5.49E+18,151.42594,5.4770499,0.7592139,0.000224371,QSO,,22.06106,21.25846,21.10827,21.01781,21.01631,4875,55677,406
9.33E+18,144.09498,44.217526,0.7593113,0.000274106,GALAXY,,24.34393,23.13813,21.67334,20.57352,19.85311,8285,57048,607
6.16E+18,220.3024,15.339985,0.7593154,0.000179882,QSO,,22.15108,21.66337,21.60959,21.42342,21.25614,5471,56034,700
1.15E+19,127.84967,33.824771,0.7594674,0.000455126,QSO,,22.12597,21.60035,21.40782,21.0483,20.74091,10234,58153,631
7.57E+18,227.92864,52.028126,0.7595936,0.000264246,QSO,BROADLINE,20.0162,19.57153,19.3533,19.21139,19.05602,6720,56390,80
9.20E+18,151.86961,51.29328,0.7596263,5.18E-05,QSO,BROADLINE,20.02181,19.58083,19.57453,19.63455,19.4291,8175,57039,267
1.28E+19,330.4612,6.3952744,0.7597411,0.4061626,QSO,,24.18127,23.97245,22.90376,21.56006,19.85943,11337,58431,807
1.18E+19,135.27677,29.098437,0.7598405,0.000180157,GALAXY,,23.79316,23.07523,22.0706,21.4332,21.34499,10437,58135,130
9.99E+18,196.70728,36.005355,0.7599329,0.000124327,QSO,,22.66134,21.85299,21.64023,21.54913,21.12175,8870,57779,210
1.15E+19,143.40599,33.840897,0.7601606,0.000323173,GALAXY,,23.42017,24.67896,21.69186,20.35476,19.64648,10227,58224,891
1.17E+19,142.71354,32.346646,0.7601836,8.45E-05,GALAXY,,24.19287,23.12442,22.18542,21.76638,22.17046,10429,58145,552
9.98E+18,181.24595,38.181122,0.7602317,0.00028675,QSO,,23.88909,22.0608,21.3796,20.71841,20.08135,8864,57428,866
8.64E+18,11.973358,26.776457,0.7605346,0.000450816,QSO,BROADLINE,23.80088,21.9287,21.7956,20.95674,20.4286,7673,57329,834
5.14E+18,149.27212,43.884717,0.7605611,0.000169601,GALAXY,,23.28434,23.17571,21.38052,20.19634,19.61772,4565,55591,625
7.21E+18,178.77574,20.013899,0.7607528,0.00012506,QSO,BROADLINE,20.69408,20.04116,19.73092,19.63819,19.40161,6407,56311,328
1.24E+19,10.394772,7.177559,0.760797,0.000134107,QSO,BROADLINE,19.7429,19.484,19.41065,19.47243,19.28461,11046,58398,80
7.22E+18,165.63148,25.664566,0.7608157,0.000117787,QSO,BROADLINE,20.31744,19.84761,19.85537,19.7466,19.72675,6412,56358,310
1.31E+19,255.88882,30.978352,0.760914,0.0001704,GALAXY,,24.02813,22.97707,21.59346,20.50494,19.68983,11653,58526,657
1.31E+19,256.07932,32.314469,0.7611243,9.14E-05,GALAXY,,23.42453,22.65722,21.84624,20.60521,19.94521,11653,58526,665
1.24E+19,27.642089,14.400026,0.7613608,0.000206137,QSO,,22.70047,21.78914,21.34671,21.16709,21.41601,11045,58485,540
6.12E+18,202.98456,14.541727,0.7613729,0.000108639,QSO,BROADLINE,21.9334,21.06544,20.96774,20.88353,20.56273,5436,56015,518
9.33E+18,143.9148,43.713593,0.761597,0.000264843,GALAXY,,26.3932,24.95292,21.33233,20.20024,19.25075,8285,57048,439
1.41E+19,129.85662,0.86188446,0.7616073,0.000165855,QSO,BROADLINE,21.32513,20.91227,20.8176,20.38143,19.85579,12527,58930,208
1.31E+19,344.89076,32.586336,0.7618446,0.000192903,QSO,BROADLINE,22.16174,21.43451,21.32164,20.85209,20.96032,11636,58462,402
2.35E+18,135.83044,23.631407,0.7620987,0.000207844,QSO,BROADLINE,20.73478,20.2489,20.29577,20.50898,20.18436,2086,53401,84
8.60E+18,326.78506,24.590523,0.7621089,6.13E-05,QSO,BROADLINE,21.32942,20.39157,19.80437,19.60775,19.1355,7639,57297,698
1.15E+19,141.90114,34.159319,0.7622616,0.000119094,GALAXY,,22.5398,22.51886,21.52845,20.41459,19.54267,10227,58224,583
3.31E+17,196.97613,0.73948422,0.7623323,9.20E-05,QSO,BROADLINE,17.83795,17.54189,17.49421,17.53176,17.42779,294,51986,531
